id,focus,signal,slack,drag,confidence,score,lane
l001,retry load,35,33,6,25,104,hold
l002,worker slack,35,34,6,55,135,watch
l003,session drift,35,35,6,85,166,watch
l004,queue pressure,35,36,18,25,59,hold
l005,retry load,35,37,18,55,90,hold
l006,worker slack,35,38,18,85,121,hold
l007,session drift,35,39,34,25,-2,hold
l008,queue pressure,35,40,34,55,29,hold
l009,retry load,35,41,34,85,60,hold
l010,worker slack,60,42,6,25,163,watch
l011,session drift,60,43,6,55,194,ship
l012,queue pressure,60,44,6,85,225,ship
l013,retry load,60,45,18,25,118,hold
l014,worker slack,60,46,18,55,149,watch
l015,session drift,60,47,18,85,180,ship
l016,queue pressure,60,48,34,25,57,hold
l017,retry load,60,32,34,55,71,hold
l018,worker slack,60,33,34,85,102,hold
l019,session drift,85,34,6,25,205,ship
l020,queue pressure,85,35,6,55,236,ship
l021,retry load,85,36,6,85,267,ship
l022,worker slack,85,37,18,25,160,watch
l023,session drift,85,38,18,55,191,ship
l024,queue pressure,85,39,18,85,222,ship
l025,retry load,85,40,34,25,99,hold
l026,worker slack,85,41,34,55,130,watch
l027,session drift,85,42,34,85,161,watch
