id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,queue pressure,116,21,34,47,164,watch,baseline,monotonic-signal,raise-signal
m002,g002,retry load,75,43,22,85,190,ship,edge,drag-penalty,drop-slack
m003,g003,worker slack,63,73,45,69,88,hold,recovery,confidence-floor,raise-drag
m004,g004,session drift,104,15,6,92,291,ship,negative,lane-boundary,lower-confidence
m005,g005,queue pressure,49,24,12,85,159,watch,baseline,monotonic-signal,raise-signal
m006,g006,retry load,56,55,38,36,51,hold,edge,drag-penalty,drop-slack
m007,g007,worker slack,67,54,38,102,138,watch,recovery,confidence-floor,raise-drag
m008,g008,session drift,32,16,29,41,5,hold,negative,lane-boundary,lower-confidence
m009,g009,queue pressure,115,34,9,77,305,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry load,103,35,21,50,207,ship,edge,drag-penalty,drop-slack
m011,g011,worker slack,105,54,15,84,288,ship,recovery,confidence-floor,raise-drag
m012,g012,session drift,109,26,24,50,198,ship,negative,lane-boundary,lower-confidence
m013,g013,queue pressure,80,49,35,57,126,watch,baseline,monotonic-signal,raise-signal
m014,g014,retry load,99,52,19,101,275,ship,edge,drag-penalty,drop-slack
m015,g015,worker slack,117,73,20,85,312,ship,recovery,confidence-floor,raise-drag
m016,g016,session drift,85,45,32,68,155,watch,negative,lane-boundary,lower-confidence
m017,g017,queue pressure,82,34,22,41,151,watch,baseline,monotonic-signal,raise-signal
m018,g018,retry load,114,55,40,25,148,watch,edge,drag-penalty,drop-slack
m019,g019,worker slack,94,49,36,65,158,watch,recovery,confidence-floor,raise-drag
m020,g020,session drift,44,8,4,33,113,hold,negative,lane-boundary,lower-confidence
m021,g021,queue pressure,119,25,14,84,291,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry load,103,25,21,68,215,ship,edge,drag-penalty,drop-slack
m023,g023,worker slack,103,9,12,104,271,ship,recovery,confidence-floor,raise-drag
m024,g024,session drift,62,33,19,71,152,watch,negative,lane-boundary,lower-confidence
m025,g025,queue pressure,54,67,7,35,182,ship,baseline,monotonic-signal,raise-signal
m026,g026,retry load,84,56,23,101,233,ship,edge,drag-penalty,drop-slack
m027,g027,worker slack,63,35,40,53,54,hold,recovery,confidence-floor,raise-drag
m028,g028,session drift,100,56,39,63,163,watch,negative,lane-boundary,lower-confidence
m029,g029,queue pressure,43,34,23,49,77,hold,baseline,monotonic-signal,raise-signal
m030,g030,retry load,49,15,16,83,132,watch,edge,drag-penalty,drop-slack
m031,g031,worker slack,104,59,21,62,245,ship,recovery,confidence-floor,raise-drag
m032,g032,session drift,60,8,36,43,27,hold,negative,lane-boundary,lower-confidence
m033,g033,queue pressure,125,20,6,100,346,ship,baseline,monotonic-signal,raise-signal
m034,g034,retry load,104,18,35,84,170,watch,edge,drag-penalty,drop-slack
m035,g035,worker slack,57,71,16,80,201,ship,recovery,confidence-floor,raise-drag
